time,transnational_regions,realization,data
1940-01-01,8,0,451.7157848754798
1940-02-01,8,0,321.4828649092497
1940-03-01,8,0,266.58631139146075
1940-04-01,8,0,156.48117917585824
1940-05-01,8,0,69.05799365132668
1940-06-01,8,0,23.59591607987977
1940-07-01,8,0,11.600248775436429
1940-08-01,8,0,16.539410135256976
1940-09-01,8,0,30.016562744737804
1940-10-01,8,0,99.54710116530157
1940-11-01,8,0,200.01670474816603
1940-12-01,8,0,458.83925240916926
1941-01-01,8,0,391.9799898452405
1941-02-01,8,0,269.7377794435695
1941-03-01,8,0,249.99331318198028
1941-04-01,8,0,166.2822692983889
1941-05-01,8,0,92.66521936436071
1941-06-01,8,0,21.768809648744078
1941-07-01,8,0,7.9966103698463025
1941-08-01,8,0,13.041487061432738
1941-09-01,8,0,42.6653931935828
1941-10-01,8,0,126.7354652757687
1941-11-01,8,0,255.337028141417
1941-12-01,8,0,386.7410918032746
1942-01-01,8,0,481.1993846056309
1942-02-01,8,0,359.4511700272965
1942-03-01,8,0,240.65111665216952
1942-04-01,8,0,136.7693120831361
1942-05-01,8,0,62.30078955724801
1942-06-01,8,0,18.658946065914893
1942-07-01,8,0,11.596282474969483
1942-08-01,8,0,8.839725824929143
1942-09-01,8,0,20.106234966951035
1942-10-01,8,0,78.13820265099945
1942-11-01,8,0,235.26583719935903
1942-12-01,8,0,303.76120912611077
1943-01-01,8,0,376.52835252914275
1943-02-01,8,0,283.53366540569493
1943-03-01,8,0,249.9336248325782
1943-04-01,8,0,126.20127736249285
1943-05-01,8,0,59.66757769230831
1943-06-01,8,0,22.82052931333279
1943-07-01,8,0,10.18474290457084
1943-08-01,8,0,6.197956484893415
1943-09-01,8,0,20.978096063166458
1943-10-01,8,0,72.20770723771383
1943-11-01,8,0,217.03370390424993
1943-12-01,8,0,300.0511358316911
1944-01-01,8,0,359.9877004634023
1944-02-01,8,0,357.5219089098166
1944-03-01,8,0,298.87197125121827
1944-04-01,8,0,127.20999546912535
1944-05-01,8,0,58.849471564359575
1944-06-01,8,0,19.506100630946914
