time,transnational_regions,realization,t2m
1997-07-01,8,0,304.17448834703515
1997-08-01,8,0,303.2678019150546
1997-09-01,8,0,301.49600733082144
1997-10-01,8,0,298.6689555484968
1997-11-01,8,0,291.4123956338603
1997-12-01,8,0,286.7920163764992
1998-01-01,8,0,286.87562699897757
1998-02-01,8,0,290.4060040884774
1998-03-01,8,0,291.81270353138535
1998-04-01,8,0,295.67281855457736
1998-05-01,8,0,297.6229656768584
1998-06-01,8,0,303.5407978176846
1998-07-01,8,0,306.18983108736654
1998-08-01,8,0,306.22174821633837
1998-09-01,8,0,301.32390236271414
1998-10-01,8,0,296.4750227135654
1998-11-01,8,0,292.4923842209595
1998-12-01,8,0,286.65157641421325
1999-01-01,8,0,286.8152894159127
1999-02-01,8,0,288.35536881621607
1999-03-01,8,0,291.3031782780588
1999-04-01,8,0,295.491095766997
1999-05-01,8,0,300.37785532890314
1999-06-01,8,0,302.8024582116109
1999-07-01,8,0,304.67998429029944
1999-08-01,8,0,305.8359162031222
1999-09-01,8,0,301.93908900873805
1999-10-01,8,0,297.46912229984366
1999-11-01,8,0,292.7007633021816
1999-12-01,8,0,287.69633926540195
2000-01-01,8,0,286.36245762321465
2000-02-01,8,0,288.5669419190941
2000-03-01,8,0,292.2609310273151
2000-04-01,8,0,295.0562999130324
2000-05-01,8,0,299.5609080636231
2000-06-01,8,0,303.469086182512
2000-07-01,8,0,306.4343789715603
2000-08-01,8,0,306.2480989015751
2000-09-01,8,0,302.5074679818462
2000-10-01,8,0,297.1708944076324
2000-11-01,8,0,292.0380695649869
2000-12-01,8,0,288.72937681798965
2001-01-01,8,0,287.382538922702
2001-02-01,8,0,289.0736413217928
2001-03-01,8,0,295.5955781860321
2001-04-01,8,0,294.9168237431352
2001-05-01,8,0,301.63639081206384
2001-06-01,8,0,303.98246454181464
2001-07-01,8,0,304.99070430784127
2001-08-01,8,0,305.82196993298277
2001-09-01,8,0,300.66268343293643
2001-10-01,8,0,298.6122129669608
2001-11-01,8,0,292.1682904882988
2001-12-01,8,0,285.9046272797615
2002-01-01,8,0,288.05391884212275
2002-02-01,8,0,289.70483739311896
2002-03-01,8,0,294.3200428124809
2002-04-01,8,0,295.006906888133
2002-05-01,8,0,298.79369158787813
2002-06-01,8,0,304.9558521365086
2002-07-01,8,0,304.9621314609659
2002-08-01,8,0,303.8289614865389
2002-09-01,8,0,299.33957194213053
2002-10-01,8,0,295.78394918691356
2002-11-01,8,0,292.9349434398872
2002-12-01,8,0,287.19261558006383
2003-01-01,8,0,288.11723804605083
2003-02-01,8,0,285.5256913512611
2003-03-01,8,0,291.62115059812726
2003-04-01,8,0,295.76394498978976
2003-05-01,8,0,300.7863050889306
2003-06-01,8,0,305.3733645931139
2003-07-01,8,0,306.54526009192193
2003-08-01,8,0,307.79699868227425
2003-09-01,8,0,301.5692616349497
2003-10-01,8,0,298.212755773641
