Código del producto (CPC),Producto,Código del año,Año,Produccion(toneladas),Area_cosechada(ha),Rendimiento(kg/ha)
1356.0,Algarrobas,1985,1985,153500.0,101200.0,1516.8
1356.0,Algarrobas,1986,1986,150500.0,101000.0,1490.1
1356.0,Algarrobas,1987,1987,157400.0,98200.0,1602.9
1356.0,Algarrobas,1988,1988,162400.0,94100.0,1725.8
1356.0,Algarrobas,1989,1989,152825.0,90900.0,1681.2
1356.0,Algarrobas,1990,1990,79.32,103.0,773.0
1356.0,Algarrobas,1991,1991,79.53,103.0,775.5
1356.0,Algarrobas,1992,1992,79.74,102.0,778.0
1356.0,Algarrobas,1993,1993,79.95,102.0,780.5
1356.0,Algarrobas,1994,1994,80.17,102.0,783.0
1356.0,Algarrobas,1995,1995,80.38,102.0,785.5
1356.0,Algarrobas,1996,1996,80.59,102.0,787.9
1356.0,Algarrobas,1997,1997,80.8,102.0,790.4
1356.0,Algarrobas,1998,1998,81.02,102.0,792.9
1356.0,Algarrobas,1999,1999,81.23,102.0,795.4
1356.0,Algarrobas,2000,2000,81.44,102.0,797.9
1356.0,Algarrobas,2001,2001,81.65,102.0,800.4
1356.0,Algarrobas,2002,2002,81.86,102.0,802.9
1356.0,Algarrobas,2003,2003,82.08,102.0,805.4
1356.0,Algarrobas,2004,2004,82.29,102.0,809.9
1356.0,Algarrobas,2005,2005,82.5,101.0,816.5
1356.0,Algarrobas,2006,2006,82.71,100.0,823.2
1356.0,Algarrobas,2007,2007,82.92,100.0,829.8
1356.0,Algarrobas,2008,2008,66.47,79.0,836.8
1356.0,Algarrobas,2009,2009,189.61,236.0,803.8
1356.0,Algarrobas,2010,2010,113.0,142.0,795.8
1356.0,Algarrobas,2011,2011,93.0,105.0,885.7
1356.0,Algarrobas,2012,2012,792.0,833.0,950.8
1356.0,Algarrobas,2013,2013,734.0,828.0,886.5
1356.0,Algarrobas,2014,2014,887.0,1109.0,799.8
1356.0,Algarrobas,2015,2015,1663.0,1962.0,847.6
1356.0,Algarrobas,2016,2016,2499.0,2685.0,930.7
1356.0,Algarrobas,2017,2017,1233.0,2368.0,520.7
1359.01,Caquis,1990,1990,1222.42,137.0,8906.7
1359.01,Caquis,1991,1991,1222.42,128.0,9536.2
1359.01,Caquis,1992,1992,1222.42,120.0,10165.7
1359.01,Caquis,1993,1993,1222.42,113.0,10795.2
1359.01,Caquis,1994,1994,1222.42,107.0,11424.8
1359.01,Caquis,1995,1995,4084.37,339.0,12054.3
1359.01,Caquis,1996,1996,8929.39,704.0,12683.8
1359.01,Caquis,1997,1997,13774.69,1035.0,13313.3
1359.01,Caquis,1998,1998,19279.07,1371.0,14063.7
1359.01,Caquis,1999,1999,28371.39,2018.0,14060.9
1359.01,Caquis,2000,2000,33000.0,2300.0,14347.8
1359.01,Caquis,2001,2001,34500.0,2300.0,15000.0
1359.01,Caquis,2002,2002,36050.0,2252.0,16008.0
1359.01,Caquis,2003,2003,45200.0,2654.0,17030.9
1359.01,Caquis,2004,2004,45800.0,2618.0,17494.3
1359.01,Caquis,2005,2005,51950.0,2885.0,18006.9
1359.01,Caquis,2006,2006,63000.0,3402.0,18518.5
1359.01,Caquis,2007,2007,67000.0,3518.0,19044.9
1359.01,Caquis,2008,2008,95400.0,4770.0,20000.0
1359.01,Caquis,2009,2009,100200.0,4768.0,21015.1
1359.01,Caquis,2010,2010,125280.0,5827.0,21499.9
1359.01,Caquis,2011,2011,159400.0,7243.0,22007.5
1359.01,Caquis,2012,2012,212300.0,9649.0,22002.3
1359.01,Caquis,2013,2013,242800.0,11034.0,22004.7
1359.01,Caquis,2014,2014,245000.0,13370.0,18324.6
1359.01,Caquis,2015,2015,268764.39,15987.0,16811.9
1359.01,Caquis,2016,2016,321247.0,17833.0,18014.2
1359.01,Caquis,2017,2017,404131.0,18526.0,21814.3
1359.9,"Otras frutas, n.c.p.",1961,1961,87634.0,14000.0,6259.6
1359.9,"Otras frutas, n.c.p.",1962,1962,90315.0,14000.0,6451.1
1359.9,"Otras frutas, n.c.p.",1963,1963,100409.0,15000.0,6693.9
1359.9,"Otras frutas, n.c.p.",1964,1964,100417.0,15000.0,6694.5
1359.9,"Otras frutas, n.c.p.",1965,1965,97797.0,14000.0,6985.5
1359.9,"Otras frutas, n.c.p.",1966,1966,66408.0,12000.0,5534.0
1359.9,"Otras frutas, n.c.p.",1967,1967,77328.0,13000.0,5948.3
1359.9,"Otras frutas, n.c.p.",1968,1968,77024.0,13000.0,5924.9
1359.9,"Otras frutas, n.c.p.",1969,1969,83349.0,14000.0,5953.5
1359.9,"Otras frutas, n.c.p.",1970,1970,75388.0,13000.0,5799.1
1359.9,"Otras frutas, n.c.p.",1971,1971,73336.0,13000.0,5641.2
1359.9,"Otras frutas, n.c.p.",1972,1972,61020.0,12000.0,5085.0
1359.9,"Otras frutas, n.c.p.",1973,1973,72524.0,13000.0,5578.8
1359.9,"Otras frutas, n.c.p.",1974,1974,78715.0,13000.0,6055.0
1359.9,"Otras frutas, n.c.p.",1975,1975,76533.0,13000.0,5887.2
1359.9,"Otras frutas, n.c.p.",1976,1976,76047.0,13000.0,5849.8
1359.9,"Otras frutas, n.c.p.",1977,1977,67013.0,12000.0,5584.4
1359.9,"Otras frutas, n.c.p.",1978,1978,64667.0,12000.0,5388.9
1359.9,"Otras frutas, n.c.p.",1979,1979,45217.0,10000.0,4521.7
1359.9,"Otras frutas, n.c.p.",1980,1980,52854.0,11000.0,4804.9
1359.9,"Otras frutas, n.c.p.",1981,1981,51570.0,11000.0,4688.2
1359.9,"Otras frutas, n.c.p.",1982,1982,53998.0,11000.0,4908.9
1359.9,"Otras frutas, n.c.p.",1983,1983,65350.0,12000.0,5445.8
1359.9,"Otras frutas, n.c.p.",1984,1984,70224.0,12000.0,5852.0
1359.9,"Otras frutas, n.c.p.",1985,1985,55526.0,13000.0,4271.2
1359.9,"Otras frutas, n.c.p.",1986,1986,68916.0,12000.0,5743.0
1359.9,"Otras frutas, n.c.p.",1987,1987,68000.0,11000.0,6181.8
1359.9,"Otras frutas, n.c.p.",1988,1988,72500.0,11000.0,6590.9
1359.9,"Otras frutas, n.c.p.",1989,1989,86291.0,11000.0,7844.6
1359.9,"Otras frutas, n.c.p.",1990,1990,96532.0,13000.0,7425.5
1359.9,"Otras frutas, n.c.p.",1991,1991,92914.0,11000.0,8446.7
1359.9,"Otras frutas, n.c.p.",1992,1992,84162.0,10000.0,8416.2
1359.9,"Otras frutas, n.c.p.",1993,1993,82000.0,9500.0,8631.6
1359.9,"Otras frutas, n.c.p.",1994,1994,84000.0,9963.0,8431.6
1359.9,"Otras frutas, n.c.p.",1995,1995,74234.0,8792.0,8443.5
1359.9,"Otras frutas, n.c.p.",1996,1996,84461.0,9958.0,8481.6
1359.9,"Otras frutas, n.c.p.",1997,1997,80000.0,9407.0,8504.1
1359.9,"Otras frutas, n.c.p.",1998,1998,90000.0,10500.0,8571.4
1359.9,"Otras frutas, n.c.p.",1999,1999,120000.0,14000.0,8571.4
1359.9,"Otras frutas, n.c.p.",2000,2000,150000.0,17500.0,8571.4
1359.9,"Otras frutas, n.c.p.",2001,2001,115000.0,13500.0,8518.5
1359.9,"Otras frutas, n.c.p.",2002,2002,122962.55,14200.0,8659.5
1359.9,"Otras frutas, n.c.p.",2003,2003,130000.0,15300.0,8496.7
1359.9,"Otras frutas, n.c.p.",2004,2004,128555.71,14744.0,8719.1
1359.9,"Otras frutas, n.c.p.",2005,2005,120000.0,14000.0,8571.4
1359.9,"Otras frutas, n.c.p.",2006,2006,145000.0,15000.0,9666.7
1359.9,"Otras frutas, n.c.p.",2007,2007,140000.0,15432.0,9072.2
1359.9,"Otras frutas, n.c.p.",2008,2008,143832.4,16000.0,8989.5
1359.9,"Otras frutas, n.c.p.",2009,2009,140000.0,16000.0,8750.0
1359.9,"Otras frutas, n.c.p.",2010,2010,170000.0,19000.0,8947.4
1359.9,"Otras frutas, n.c.p.",2011,2011,190000.0,21000.0,9047.6
1359.9,"Otras frutas, n.c.p.",2012,2012,195000.0,21500.0,9069.8
1359.9,"Otras frutas, n.c.p.",2013,2013,195000.0,21000.0,9285.7
1359.9,"Otras frutas, n.c.p.",2014,2014,190000.0,20000.0,9500.0
1359.9,"Otras frutas, n.c.p.",2015,2015,190726.66,20345.0,9374.8
1359.9,"Otras frutas, n.c.p.",2016,2016,198638.48,21262.0,9342.6
1359.9,"Otras frutas, n.c.p.",2017,2017,199363.51,21282.0,9367.7
1371.0,Almendras con cáscara,1961,1961,204000.0,203600.0,1002.0
1371.0,Almendras con cáscara,1962,1962,130000.0,206600.0,629.2
1371.0,Almendras con cáscara,1963,1963,152000.0,208900.0,727.6
1371.0,Almendras con cáscara,1964,1964,152000.0,217000.0,700.5
1371.0,Almendras con cáscara,1965,1965,153000.0,215300.0,710.6
1371.0,Almendras con cáscara,1966,1966,155000.0,210700.0,735.6
1371.0,Almendras con cáscara,1967,1967,211700.0,209700.0,1009.5
1371.0,Almendras con cáscara,1968,1968,152500.0,222800.0,684.5
1371.0,Almendras con cáscara,1969,1969,108800.0,217200.0,500.9
1371.0,Almendras con cáscara,1970,1970,165800.0,267700.0,619.4
1371.0,Almendras con cáscara,1971,1971,140600.0,262500.0,535.6
1371.0,Almendras con cáscara,1972,1972,234100.0,331900.0,705.3
1371.0,Almendras con cáscara,1973,1973,216400.0,382900.0,565.2
1371.0,Almendras con cáscara,1974,1974,318900.0,420000.0,759.3
1371.0,Almendras con cáscara,1975,1975,255300.0,434800.0,587.2
1371.0,Almendras con cáscara,1976,1976,316600.0,450000.0,703.6
1371.0,Almendras con cáscara,1977,1977,155200.0,461200.0,336.5
1371.0,Almendras con cáscara,1978,1978,306700.0,482800.0,635.3
1371.0,Almendras con cáscara,1979,1979,197500.0,507560.0,389.1
1371.0,Almendras con cáscara,1980,1980,225300.0,515600.0,437.0
1371.0,Almendras con cáscara,1981,1981,307300.0,519500.0,591.5
1371.0,Almendras con cáscara,1982,1982,315300.0,524300.0,601.4
1371.0,Almendras con cáscara,1983,1983,165800.0,526550.0,314.9
1371.0,Almendras con cáscara,1984,1984,236093.0,531424.0,444.3
1371.0,Almendras con cáscara,1985,1985,287200.0,556200.0,516.4
1371.0,Almendras con cáscara,1986,1986,221400.0,559400.0,395.8
1371.0,Almendras con cáscara,1987,1987,250000.0,569400.0,439.1
1371.0,Almendras con cáscara,1988,1988,169700.0,561200.0,302.4
1371.0,Almendras con cáscara,1989,1989,324500.0,581800.0,557.8
1371.0,Almendras con cáscara,1990,1990,250200.0,584100.0,428.4
1371.0,Almendras con cáscara,1991,1991,257800.0,595000.0,433.3
1371.0,Almendras con cáscara,1992,1992,281900.0,580200.0,485.9
1371.0,Almendras con cáscara,1993,1993,280035.0,594600.0,471.0
1371.0,Almendras con cáscara,1994,1994,238200.0,596100.0,399.6
1371.0,Almendras con cáscara,1995,1995,158900.0,602900.0,263.6
1371.0,Almendras con cáscara,1996,1996,242300.0,604400.0,400.9
1371.0,Almendras con cáscara,1997,1997,388851.0,629100.0,618.1
1371.0,Almendras con cáscara,1998,1998,220439.0,630100.0,349.8
1371.0,Almendras con cáscara,1999,1999,279100.0,624300.0,447.1
1371.0,Almendras con cáscara,2000,2000,225217.0,670534.0,335.9
1371.0,Almendras con cáscara,2001,2001,254600.0,658800.0,386.5
1371.0,Almendras con cáscara,2002,2002,279396.0,648997.0,430.5
1371.0,Almendras con cáscara,2003,2003,214448.0,641688.0,334.2
1371.0,Almendras con cáscara,2004,2004,86622.0,622577.0,139.1
1371.0,Almendras con cáscara,2005,2005,217869.0,625483.0,348.3
1371.0,Almendras con cáscara,2006,2006,312702.0,578717.0,540.3
1371.0,Almendras con cáscara,2007,2007,187656.0,563770.0,332.9
1371.0,Almendras con cáscara,2008,2008,180103.0,566869.0,317.7
1371.0,Almendras con cáscara,2009,2009,270686.0,562616.0,481.1
1371.0,Almendras con cáscara,2010,2010,222518.0,546789.0,407.0
1371.0,Almendras con cáscara,2011,2011,208800.0,536312.0,389.3
1371.0,Almendras con cáscara,2012,2012,211700.0,529500.0,399.8
1371.0,Almendras con cáscara,2013,2013,149000.0,534100.0,279.0
1371.0,Almendras con cáscara,2014,2014,195704.0,527058.0,371.3
1371.0,Almendras con cáscara,2015,2015,211084.0,548604.0,384.8
1371.0,Almendras con cáscara,2016,2016,199167.0,583673.0,341.2
1371.0,Almendras con cáscara,2017,2017,255503.0,633562.0,403.3
1371.0,Almendras con cáscara,2018,2018,339030.0,657770.0,515.4
1371.0,Almendras con cáscara,2019,2019,340420.0,687230.0,495.4
1371.0,Almendras con cáscara,2020,2020,416950.0,718540.0,580.3
1371.0,Almendras con cáscara,2021,2021,365210.0,744470.0,490.6
1371.0,Almendras con cáscara,2022,2022,245990.0,761660.0,323.0
1371.0,Almendras con cáscara,2023,2023,297660.0,765540.0,388.8
1373.0,"Castañas, con cáscara",1961,1961,99000.0,,
1373.0,"Castañas, con cáscara",1962,1962,70000.0,,
1373.0,"Castañas, con cáscara",1963,1963,79000.0,,
1373.0,"Castañas, con cáscara",1964,1964,87000.0,,
1373.0,"Castañas, con cáscara",1965,1965,88000.0,,
1373.0,"Castañas, con cáscara",1966,1966,76000.0,,
1373.0,"Castañas, con cáscara",1967,1967,65000.0,,
1373.0,"Castañas, con cáscara",1968,1968,82000.0,,
1373.0,"Castañas, con cáscara",1969,1969,82000.0,,
1373.0,"Castañas, con cáscara",1970,1970,81700.0,,
1373.0,"Castañas, con cáscara",1971,1971,75000.0,,
1373.0,"Castañas, con cáscara",1972,1972,72600.0,,
1373.0,"Castañas, con cáscara",1973,1973,65300.0,,
1373.0,"Castañas, con cáscara",1974,1974,45000.0,,
1373.0,"Castañas, con cáscara",1975,1975,25000.0,,
1373.0,"Castañas, con cáscara",1976,1976,34901.0,,
1373.0,"Castañas, con cáscara",1977,1977,19705.0,,
1373.0,"Castañas, con cáscara",1978,1978,12193.0,,
1373.0,"Castañas, con cáscara",1979,1979,37515.0,,
1373.0,"Castañas, con cáscara",1980,1980,24303.0,,
1373.0,"Castañas, con cáscara",1981,1981,20771.0,,
1373.0,"Castañas, con cáscara",1982,1982,23197.0,,
1373.0,"Castañas, con cáscara",1983,1983,27713.0,,
1373.0,"Castañas, con cáscara",1984,1984,28515.0,,
1373.0,"Castañas, con cáscara",1985,1985,27567.0,7000.0,3938.1
1373.0,"Castañas, con cáscara",1986,1986,26249.0,7000.0,3749.9
1373.0,"Castañas, con cáscara",1987,1987,33691.0,7000.0,4813.0
1373.0,"Castañas, con cáscara",1988,1988,35721.0,7000.0,5103.0
1373.0,"Castañas, con cáscara",1989,1989,25592.0,7000.0,3656.0
1373.0,"Castañas, con cáscara",1990,1990,23605.0,7040.0,3353.0
1373.0,"Castañas, con cáscara",1991,1991,18942.0,16902.0,1120.7
1373.0,"Castañas, con cáscara",1992,1992,21698.0,18872.0,1149.8
1373.0,"Castañas, con cáscara",1993,1993,23847.0,20230.0,1178.8
1373.0,"Castañas, con cáscara",1994,1994,19441.0,16096.0,1207.8
1373.0,"Castañas, con cáscara",1995,1995,10075.0,8145.0,1236.9
1373.0,"Castañas, con cáscara",1996,1996,15000.0,11849.0,1265.9
1373.0,"Castañas, con cáscara",1997,1997,10000.0,7722.0,1295.0
1373.0,"Castañas, con cáscara",1998,1998,11852.0,8231.0,1439.9
1373.0,"Castañas, con cáscara",1999,1999,10580.0,7307.0,1447.8
1373.0,"Castañas, con cáscara",2000,2000,9230.0,6254.0,1475.9
1373.0,"Castañas, con cáscara",2001,2001,9510.0,6254.0,1520.6
1373.0,"Castañas, con cáscara",2002,2002,9362.0,6254.0,1497.0
1373.0,"Castañas, con cáscara",2003,2003,16821.0,11237.0,1496.9
1373.0,"Castañas, con cáscara",2004,2004,9510.0,6254.0,1520.6
1373.0,"Castañas, con cáscara",2005,2005,8629.0,5846.0,1476.1
1373.0,"Castañas, con cáscara",2006,2006,10140.0,6134.0,1653.1
1373.0,"Castañas, con cáscara",2007,2007,10000.0,9523.0,1050.1
1373.0,"Castañas, con cáscara",2008,2008,11000.0,15000.0,733.3
1373.0,"Castañas, con cáscara",2009,2009,16000.0,25000.0,640.0
1373.0,"Castañas, con cáscara",2010,2010,17900.0,29000.0,617.2
1373.0,"Castañas, con cáscara",2011,2011,16900.0,24100.0,701.2
1373.0,"Castañas, con cáscara",2012,2012,15300.0,28800.0,531.3
1373.0,"Castañas, con cáscara",2013,2013,17200.0,31000.0,554.8
1373.0,"Castañas, con cáscara",2014,2014,16136.0,31158.0,517.9
1373.0,"Castañas, con cáscara",2015,2015,16413.0,35898.0,457.2
1373.0,"Castañas, con cáscara",2016,2016,16178.0,36174.0,447.2
1373.0,"Castañas, con cáscara",2017,2017,15623.0,36451.0,428.6
1373.0,"Castañas, con cáscara",2018,2018,184770.0,36680.0,5037.4
1373.0,"Castañas, con cáscara",2019,2019,188930.0,37120.0,5089.7
1373.0,"Castañas, con cáscara",2020,2020,188690.0,37780.0,4994.4
1373.0,"Castañas, con cáscara",2021,2021,187680.0,38230.0,4909.2
1373.0,"Castañas, con cáscara",2022,2022,174050.0,38470.0,4524.3
1373.0,"Castañas, con cáscara",2023,2023,174090.0,38520.0,4519.5
1374.0,Avellanas con cáscara,1961,1961,14200.0,23500.0,604.3
1374.0,Avellanas con cáscara,1962,1962,18400.0,23600.0,779.7
1374.0,Avellanas con cáscara,1963,1963,20000.0,23800.0,840.3
1374.0,Avellanas con cáscara,1964,1964,17600.0,23900.0,736.4
1374.0,Avellanas con cáscara,1965,1965,20000.0,24100.0,829.9
1374.0,Avellanas con cáscara,1966,1966,15800.0,24000.0,658.3
1374.0,Avellanas con cáscara,1967,1967,15500.0,24300.0,637.9
1374.0,Avellanas con cáscara,1968,1968,17700.0,24300.0,728.4
1374.0,Avellanas con cáscara,1969,1969,12000.0,24400.0,491.8
1374.0,Avellanas con cáscara,1970,1970,20200.0,24900.0,811.2
1374.0,Avellanas con cáscara,1971,1971,19600.0,25800.0,759.7
1374.0,Avellanas con cáscara,1972,1972,19500.0,28100.0,694.0
1374.0,Avellanas con cáscara,1973,1973,15500.0,27800.0,557.6
1374.0,Avellanas con cáscara,1974,1974,22000.0,29700.0,740.7
1374.0,Avellanas con cáscara,1975,1975,20000.0,29200.0,684.9
1374.0,Avellanas con cáscara,1976,1976,28600.0,31900.0,896.6
1374.0,Avellanas con cáscara,1977,1977,30600.0,33800.0,905.3
1374.0,Avellanas con cáscara,1978,1978,18300.0,32200.0,568.3
1374.0,Avellanas con cáscara,1979,1979,35800.0,35057.0,1021.2
1374.0,Avellanas con cáscara,1980,1980,29900.0,35541.0,841.3
1374.0,Avellanas con cáscara,1981,1981,23000.0,35377.0,650.1
1374.0,Avellanas con cáscara,1982,1982,19500.0,35961.0,542.3
1374.0,Avellanas con cáscara,1983,1983,31100.0,36006.0,863.7
1374.0,Avellanas con cáscara,1984,1984,12971.0,35639.0,364.0
1374.0,Avellanas con cáscara,1985,1985,30200.0,37200.0,811.8
1374.0,Avellanas con cáscara,1986,1986,20700.0,36300.0,570.2
1374.0,Avellanas con cáscara,1987,1987,28974.0,36081.0,803.0
1374.0,Avellanas con cáscara,1988,1988,20300.0,32800.0,618.9
1374.0,Avellanas con cáscara,1989,1989,24668.0,30880.0,798.8
1374.0,Avellanas con cáscara,1990,1990,21270.0,32013.0,664.4
1374.0,Avellanas con cáscara,1991,1991,18096.0,31945.0,566.5
1374.0,Avellanas con cáscara,1992,1992,26432.0,28884.0,915.1
1374.0,Avellanas con cáscara,1993,1993,12107.0,31152.0,388.6
1374.0,Avellanas con cáscara,1994,1994,22600.0,28716.0,787.0
1374.0,Avellanas con cáscara,1995,1995,15500.0,22158.0,699.5
1374.0,Avellanas con cáscara,1996,1996,7030.0,21997.0,319.6
1374.0,Avellanas con cáscara,1997,1997,21252.0,28189.0,753.9
1374.0,Avellanas con cáscara,1998,1998,17667.0,28684.0,615.9
1374.0,Avellanas con cáscara,1999,1999,27800.0,28000.0,992.9
1374.0,Avellanas con cáscara,2000,2000,25188.0,23570.0,1068.6
1374.0,Avellanas con cáscara,2001,2001,26711.0,22534.0,1185.4
1374.0,Avellanas con cáscara,2002,2002,26552.0,22397.0,1185.5
1374.0,Avellanas con cáscara,2003,2003,12559.0,21583.0,581.9
1374.0,Avellanas con cáscara,2004,2004,26919.0,20590.0,1307.4
1374.0,Avellanas con cáscara,2005,2005,23027.0,20343.0,1131.9
1374.0,Avellanas con cáscara,2006,2006,24810.0,19937.0,1244.4
1374.0,Avellanas con cáscara,2007,2007,16134.0,16802.0,960.2
1374.0,Avellanas con cáscara,2008,2008,24330.0,15411.0,1578.7
1374.0,Avellanas con cáscara,2009,2009,10290.0,14536.0,707.9
1374.0,Avellanas con cáscara,2010,2010,15086.0,13803.0,1093.0
1374.0,Avellanas con cáscara,2011,2011,17590.0,14067.0,1250.4
1374.0,Avellanas con cáscara,2012,2012,14406.0,13912.0,1035.5
1374.0,Avellanas con cáscara,2013,2013,15300.0,13800.0,1108.7
1374.0,Avellanas con cáscara,2014,2014,13542.0,13591.0,996.4
1374.0,Avellanas con cáscara,2015,2015,11423.0,13301.0,858.8
1374.0,Avellanas con cáscara,2016,2016,9510.0,13137.0,723.9
1374.0,Avellanas con cáscara,2017,2017,10487.0,12806.0,818.9
1374.0,Avellanas con cáscara,2018,2018,8030.0,13510.0,594.4
1374.0,Avellanas con cáscara,2019,2019,12370.0,13020.0,950.1
1374.0,Avellanas con cáscara,2020,2020,5450.0,13070.0,417.0
1374.0,Avellanas con cáscara,2021,2021,7780.0,13110.0,593.4
1374.0,Avellanas con cáscara,2022,2022,8040.0,12660.0,635.1
1374.0,Avellanas con cáscara,2023,2023,6790.0,12470.0,544.5
1375.0,Pistachos con cáscara,1990,1990,499.02,656.0,760.4
1375.0,Pistachos con cáscara,1991,1991,508.97,680.0,748.6
1375.0,Pistachos con cáscara,1992,1992,518.91,704.0,736.8
1375.0,Pistachos con cáscara,1993,1993,528.86,729.0,725.0
1375.0,Pistachos con cáscara,1994,1994,538.8,755.0,713.2
1375.0,Pistachos con cáscara,1995,1995,548.75,782.0,701.4
1375.0,Pistachos con cáscara,1996,1996,558.69,810.0,689.6
1375.0,Pistachos con cáscara,1997,1997,568.64,839.0,677.8
1375.0,Pistachos con cáscara,1998,1998,578.58,869.0,666.0
1375.0,Pistachos con cáscara,1999,1999,588.53,900.0,654.2
1375.0,Pistachos con cáscara,2000,2000,598.47,932.0,642.5
1375.0,Pistachos con cáscara,2001,2001,608.42,965.0,630.7
1375.0,Pistachos con cáscara,2002,2002,618.36,999.0,618.9
1375.0,Pistachos con cáscara,2003,2003,628.31,1035.0,607.1
1375.0,Pistachos con cáscara,2004,2004,638.25,1074.0,594.4
1375.0,Pistachos con cáscara,2005,2005,648.2,1116.0,580.9
1375.0,Pistachos con cáscara,2006,2006,658.14,1160.0,567.5
1375.0,Pistachos con cáscara,2007,2007,668.08,1206.0,554.0
1375.0,Pistachos con cáscara,2008,2008,678.03,1254.0,540.5
1375.0,Pistachos con cáscara,2009,2009,1366.74,2436.0,561.0
1375.0,Pistachos con cáscara,2010,2010,2592.87,4336.0,597.9
1375.0,Pistachos con cáscara,2011,2011,2708.0,4229.0,640.3
1375.0,Pistachos con cáscara,2012,2012,2681.0,5274.0,508.3
1375.0,Pistachos con cáscara,2013,2013,2489.0,5754.0,432.6
1375.0,Pistachos con cáscara,2014,2014,2626.0,6225.0,421.8
1375.0,Pistachos con cáscara,2015,2015,2598.67,6487.0,400.6
1375.0,Pistachos con cáscara,2016,2016,5618.0,14974.0,375.2
1375.0,Pistachos con cáscara,2017,2017,7545.0,20415.0,369.6
1376.0,Nueces de nogal con cáscara,1961,1961,15261.0,190.0,80321.1
1376.0,Nueces de nogal con cáscara,1962,1962,14606.0,167.0,87461.1
1376.0,Nueces de nogal con cáscara,1963,1963,13686.0,163.0,83963.2
1376.0,Nueces de nogal con cáscara,1964,1964,12929.0,167.0,77419.2
1376.0,Nueces de nogal con cáscara,1965,1965,13338.0,191.0,69832.5
1376.0,Nueces de nogal con cáscara,1966,1966,11201.0,182.0,61544.0
1376.0,Nueces de nogal con cáscara,1967,1967,10065.0,184.0,54701.1
1376.0,Nueces de nogal con cáscara,1968,1968,11869.0,179.0,66307.3
1376.0,Nueces de nogal con cáscara,1969,1969,11469.0,176.0,65164.8
1376.0,Nueces de nogal con cáscara,1970,1970,7910.0,265.0,29849.1
1376.0,Nueces de nogal con cáscara,1971,1971,6276.0,326.0,19251.5
1376.0,Nueces de nogal con cáscara,1972,1972,7240.0,617.0,11734.2
1376.0,Nueces de nogal con cáscara,1973,1973,11035.0,926.0,11916.8
1376.0,Nueces de nogal con cáscara,1974,1974,9315.0,653.0,14264.9
1376.0,Nueces de nogal con cáscara,1975,1975,7979.0,719.0,11097.4
1376.0,Nueces de nogal con cáscara,1976,1976,9786.0,784.0,12482.1
1376.0,Nueces de nogal con cáscara,1977,1977,7979.0,756.0,10554.2
1376.0,Nueces de nogal con cáscara,1978,1978,9790.0,813.0,12041.8
1376.0,Nueces de nogal con cáscara,1979,1979,11421.0,803.0,14222.9
1376.0,Nueces de nogal con cáscara,1980,1980,8877.0,788.0,11265.2
1376.0,Nueces de nogal con cáscara,1981,1981,8824.0,868.0,10165.9
1376.0,Nueces de nogal con cáscara,1982,1982,7538.0,832.0,9060.1
1376.0,Nueces de nogal con cáscara,1983,1983,6272.0,820.0,7648.8
1376.0,Nueces de nogal con cáscara,1984,1984,7897.0,939.0,8410.0
1376.0,Nueces de nogal con cáscara,1985,1985,8433.0,4200.0,2007.9
1376.0,Nueces de nogal con cáscara,1986,1986,7614.0,4400.0,1730.5
1376.0,Nueces de nogal con cáscara,1987,1987,9115.0,4400.0,2071.6
1376.0,Nueces de nogal con cáscara,1988,1988,8618.0,4800.0,1795.4
1376.0,Nueces de nogal con cáscara,1989,1989,9329.0,4900.0,1903.9
1376.0,Nueces de nogal con cáscara,1990,1990,8091.0,5000.0,1618.2
1376.0,Nueces de nogal con cáscara,1991,1991,8967.0,5400.0,1660.6
1376.0,Nueces de nogal con cáscara,1992,1992,9046.0,4900.0,1846.1
1376.0,Nueces de nogal con cáscara,1993,1993,8717.0,2322.0,3754.1
1376.0,Nueces de nogal con cáscara,1994,1994,8282.0,2271.0,3646.9
1376.0,Nueces de nogal con cáscara,1995,1995,8110.0,2307.0,3515.4
