Real,Predicho,Producto,Año,Error_Absoluto,Error_Porcentual,Region
31099.999999999996,27934.047560159892,Veza,1989,3165.9524398401045,10.179911382122524,No asignado
41900.00000000003,32510.224472084104,Veza,1990,9389.775527915925,22.409965460419855,No asignado
37599.99999999998,39958.86049872228,Veza,1991,2358.8604987223007,6.273565156176335,No asignado
22999.999999999996,36693.160717886116,Veza,1992,13693.16071788612,59.53548138211357,No asignado
37726.00000000002,24332.831973536388,Veza,1993,13393.168026463634,35.50116107316871,No asignado
39299.99999999996,35769.99886706453,Veza,1994,3530.001132935431,8.982191177952759,No asignado
69300.00000000001,40141.43217922942,Veza,1995,29158.567820770593,42.0758554412274,No asignado
198000.00000000006,51201.92621371004,Veza,1996,146798.07378629,74.14044130620707,No asignado
151499.99999999997,179640.65325144684,Veza,1997,28140.65325144687,18.57468861481642,No asignado
121799.99999999996,91003.34014231226,Veza,1998,30796.6598576877,25.284614004669713,No asignado
92500.00000000007,135066.2037493253,Veza,1999,42566.20374932523,46.01751756683805,No asignado
130300.00000000003,113768.95565785794,Veza,2000,16531.044342142093,12.686910469794391,No asignado
88099.99999999993,129726.68371989325,Veza,2001,41626.68371989332,47.249357230298926,No asignado
131099.99999999994,118281.721275643,Veza,2002,12818.278724356947,9.777481864498057,No asignado
146099.99999999997,128700.70714349713,Veza,2003,17399.29285650284,11.909166910679565,No asignado
129008.00000000004,149896.20700580117,Veza,2004,20888.20700580113,16.191404413525614,No asignado
44434.999999999985,117405.72729587425,Veza,2005,72970.72729587427,164.2190329602212,No asignado
39622.00000000002,49477.62783924122,Veza,2006,9855.627839241199,24.874130127810794,No asignado
31947.999999999985,35633.54204847278,Veza,2007,3685.5420484727947,11.536065007114049,No asignado
23563.00000000002,31136.228059229197,Veza,2008,7573.228059229179,32.14033891791866,No asignado
40978.99999999999,23308.997351580907,Veza,2009,17670.002648419086,43.119653111152275,No asignado
55206.99999999995,41801.21765434885,Veza,2010,13405.782345651096,24.282758247416282,No asignado
51807.00000000004,55188.447007383904,Veza,2011,3381.4470073838675,6.527007947543508,No asignado
60066.99999999996,56717.88926587152,Veza,2012,3349.110734128444,5.575625108842536,No asignado
82199.99999999996,58005.71776260884,Veza,2013,24194.28223739112,29.433433378821327,No asignado
107000.00000000003,45629.351340365916,Veza,2014,61370.64865963411,57.35574641087299,No asignado
102287.90000000007,95614.34377040542,Veza,2015,6673.556229594644,6.524287065815838,No asignado
114932.00000000007,91266.22945394715,Veza,2016,23665.770546052925,20.591106520423303,No asignado
72231.00000000004,91874.72440592927,Veza,2017,19643.724405929228,27.195697700335337,No asignado
15098.000000000011,15926.068670555669,Zanahorias y nabos,1963,828.0686705556582,5.484624920887916,No asignado
25800.0,13977.385189667199,Zanahorias y nabos,1964,11822.614810332801,45.82408841214264,No asignado
26232.999999999978,22793.88341660455,Zanahorias y nabos,1965,3439.116583395429,13.109886720525415,No asignado
27609.000000000022,27317.699627130594,Zanahorias y nabos,1966,291.3003728694275,1.055092081819071,No asignado
29359.000000000025,28582.148886149218,Zanahorias y nabos,1967,776.8511138508075,2.646040784259705,No asignado
24130.000000000015,29350.017167230406,Zanahorias y nabos,1968,5220.017167230391,21.63289335777202,No asignado
39986.99999999997,25202.28335694906,Zanahorias y nabos,1969,14784.71664305091,36.973808095258256,No asignado
34538.99999999997,37239.748466046934,Zanahorias y nabos,1970,2700.7484660469636,7.819417082275011,No asignado
38903.00000000003,33772.197413400114,Zanahorias y nabos,1971,5130.802586599915,13.188706749093674,No asignado
41492.999999999985,38478.67131879936,Zanahorias y nabos,1972,3014.3286812006263,7.2646679709845685,No asignado
58157.00000000001,42479.89156411974,Zanahorias y nabos,1973,15677.10843588027,26.956528768472012,No asignado
63760.99999999998,58188.14026833505,Zanahorias y nabos,1974,5572.859731664925,8.74023263698017,No asignado
58046.999999999956,61844.61407162958,Zanahorias y nabos,1975,3797.6140716296213,6.542308942115224,No asignado
65343.000000000015,56646.76554202234,Zanahorias y nabos,1976,8696.234457977676,13.308593817207159,No asignado
103308.00000000004,66099.17904413487,Zanahorias y nabos,1977,37208.82095586517,36.017366472940296,No asignado
115313.00000000004,106033.03894085056,Zanahorias y nabos,1978,9279.961059149486,8.047627812258359,No asignado
131801.0000000001,121038.1512274491,Zanahorias y nabos,1979,10762.848772550991,8.165984152283356,No asignado
146350.99999999994,132333.90059650427,Zanahorias y nabos,1980,14017.099403495668,9.577727110505343,No asignado
142908.9999999999,148128.09856394518,Zanahorias y nabos,1981,5219.09856394527,3.652043303042687,No asignado
145570.0,146959.62861062365,Zanahorias y nabos,1982,1389.6286106236512,0.9546119465711693,No asignado
140946.00000000003,143794.9063426992,Zanahorias y nabos,1983,2848.9063426991634,2.021275057610122,No asignado
142665.9999999999,149223.56044135784,Zanahorias y nabos,1984,6557.560441357928,4.596442348813264,No asignado
161334.00000000003,145665.05645071593,Zanahorias y nabos,1985,15668.9435492841,9.712114959825021,No asignado
172373.0000000001,163820.1435343588,Zanahorias y nabos,1986,8552.856465641293,4.9618307192201145,No asignado
179193.0000000001,137795.1542695932,Zanahorias y nabos,1987,41397.8457304069,23.10237884873119,No asignado
217036.00000000015,182068.517240738,Zanahorias y nabos,1988,34967.482759262144,16.111374499742954,No asignado
244965.0000000002,224432.08271380395,Zanahorias y nabos,1989,20532.917286196258,8.381979991507455,No asignado
252228.00000000015,244108.6310522017,Zanahorias y nabos,1990,8119.368947798444,3.2190593224378103,No asignado
264334.9999999998,258091.89726502882,Zanahorias y nabos,1991,6243.102734971006,2.3618146423935573,No asignado
312629.9999999999,270329.25650171045,Zanahorias y nabos,1992,42300.743498289434,13.530609186031233,No asignado
293599.99999999994,301002.2182024168,Zanahorias y nabos,1993,7402.218202416843,2.5211914858368,No asignado
287711.0000000002,300531.44726283016,Zanahorias y nabos,1994,12820.447262829985,4.456015676435721,No asignado
304591.9999999999,286532.99241792917,Zanahorias y nabos,1995,18059.007582070713,5.928917234225035,No asignado
301540.99999999994,316390.43430518295,Zanahorias y nabos,1996,14849.434305183007,4.924515838702867,No asignado
356695.0,302260.83470203256,Zanahorias y nabos,1997,54434.16529796744,15.260703205250268,No asignado
333250.0000000001,332717.6576578264,Zanahorias y nabos,1998,532.3423421737389,0.15974263831169952,No asignado
400561.99999999994,347135.6440549755,Zanahorias y nabos,1999,53426.355945024465,13.337849307978408,No asignado
425356.99999999965,392255.24721139896,Zanahorias y nabos,2000,33101.75278860069,7.7821107419416435,No asignado
383311.0000000001,429796.55063288484,Zanahorias y nabos,2001,46485.550632884726,12.127371933726064,No asignado
436099.00000000023,405155.3127542454,Zanahorias y nabos,2002,30943.687245754816,7.095564824903244,No asignado
448348.99999999965,435059.08596155973,Zanahorias y nabos,2003,13289.914038439922,2.9641895127322537,No asignado
508822.0000000001,442111.65948583966,Zanahorias y nabos,2004,66710.34051416046,13.110742168019552,No asignado
573067.0000000001,491896.28900996805,Zanahorias y nabos,2005,81170.71099003206,14.164261943198971,No asignado
587464.9999999999,577411.4820932288,Zanahorias y nabos,2006,10053.517906771041,1.711339042627398,No asignado
426074.00000000035,584785.5188119706,Zanahorias y nabos,2007,158711.51881197025,37.24975445860816,No asignado
414516.9999999997,460637.47391893493,Zanahorias y nabos,2008,46120.473918935226,11.126316633319082,No asignado
419662.0000000002,406969.17177624506,Zanahorias y nabos,2009,12692.828223755118,3.024535989380767,No asignado
424311.0000000003,419520.39801965863,Zanahorias y nabos,2010,4790.601980341657,1.1290308241694544,No asignado
400599.99999999977,418082.2941882909,Zanahorias y nabos,2011,17482.294188291125,4.364027505814063,No asignado
370569.9999999999,429433.7892299945,Zanahorias y nabos,2012,58863.78922999464,15.884661259679591,No asignado
372299.99999999977,366706.752224058,Zanahorias y nabos,2013,5593.247775941796,1.5023496577872144,No asignado
376299.99999999994,360615.9838906538,Zanahorias y nabos,2014,15684.016109346121,4.167955383828361,No asignado
410864.99999999965,374338.4579785203,Zanahorias y nabos,2015,36526.54202147934,8.890156626015692,No asignado
404962.00000000023,400658.97489796375,Zanahorias y nabos,2016,4303.025102036481,1.0625750322342538,No asignado
389844.00000000023,396939.1084799983,Zanahorias y nabos,2017,7095.1084799980745,1.8199865792465884,No asignado
382429.9999999997,393790.6483298836,Zanahorias y nabos,2018,11360.648329883872,2.9706477864926604,No asignado
384299.99999999994,391371.25743574655,Zanahorias y nabos,2019,7071.257435746607,1.840035762619466,No asignado
392769.9999999999,375394.58475692867,Zanahorias y nabos,2020,17375.415243071213,4.423814253397973,No asignado
428730.00000000006,391054.62488918117,Zanahorias y nabos,2021,37675.37511081889,8.787669421505116,No asignado
387910.0000000001,401944.3803736464,Zanahorias y nabos,2022,14034.380373646272,3.617947558363092,No asignado
388060.0,395453.4777756321,Zanahorias y nabos,2023,7393.477775632113,1.905240884304518,No asignado
